Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-1471-2023","2023-01-09 21:43:10","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH LAKES TOWERS","Unit","Flat","1808677","81.3","81.3","1 B/R","1","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","","MBL Royal"
"102-1472-2023","2023-01-09 21:51:10","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HILLS","Unit","Flat","1941888","94","94","2 B/R","1","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Motor City","1","1","","Park Horizon"
"102-1473-2023","2023-01-09 22:01:01","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Hadaeq Sheikh Mohammed Bin Rashid","Unit","Flat","1256888","62.8","62.8","1 B/R","1","","","","1","1","","Hills Park"
"102-1474-2023","2023-01-09 22:17:25","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","506931","42.85","42.85","Studio","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Luma22"
"102-1475-2023","2023-01-09 22:30:50","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","4605888","173.79","173.79","3 B/R","2","Creek Metro Station","Dubai Mall","Dubai International Airport","4","1","","The Cove ll"
"102-1476-2023","2023-01-09 22:38:15","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Al Mataar","Building","Villa","1491888","137.85","137.85","3 B/R","","","","","2","1","","Greenview 3"
"102-1477-2023","2023-01-09 22:48:15","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","TECOM SITE A","Unit","Flat","15036984","447.24","447.24","4 B/R","3","Dubai Internet City","Marina Mall","Burj Al Arab","1","1","","THE S TOWER"
"102-1478-2023","2023-01-09 22:53:38","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DOWN TOWN JABAL ALI","Unit","Flat","791700","76.48","76.48","2 B/R","1","UAE Exchange Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","1","1","","Alexis Tower"
"102-1479-2023","2023-01-09 22:59:28","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","1696888","73.16","73.16","1 B/R","1","Creek Metro Station","Dubai Mall","Dubai International Airport","1","1","","The Cove ll"
"102-1480-2023","2023-01-09 23:03:07","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","1317624","63.59","63.59","1 B/R","1","","","","1","1","","Sobha Hartland - The Crest"
"102-1481-2023","2023-01-09 23:05:39","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BURJ KHALIFA","Unit","Flat","3320888","119.73","119.73","2 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","The St. Regis Residences, Downtown Dubai"
"102-1482-2023","2023-01-09 23:08:49","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","1332331","64.3","64.3","1 B/R","1","","","","1","1","","Sobha Hartland - The Crest"
"102-1483-2023","2023-01-09 23:12:46","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Al Mataar","Building","Villa","1440490","137.76","137.76","3 B/R","","","","","1","1","","Greenview 3"
"102-1484-2023","2023-01-09 23:17:33","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","999980","48.26","48.26","1 B/R","1","","","","1","1","","Sobha Hartland - The Crest"
"102-1485-2023","2023-01-09 23:28:26","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HARBOUR","Unit","Flat","10674888","224.86","224.86","4 B/R","2","","","","1","1","","Beachgate by Address"
"102-1486-2023","2023-01-09 23:36:58","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Flat","4828800","125.99","125.99","2 B/R","1","Palm Jumeirah","Marina Mall","Burj Al Arab","2","1","","Palm Beach Towers -3"
"102-1487-2023","2023-01-09 23:42:46","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3304000","246.18","246.18","4 B/R","","","","","2","1","","Mudon Al Ranim 3"
"102-1488-2023","2023-01-09 23:49:34","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HILLS","Unit","Flat","3005888","126.98","126.98","3 B/R","2","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Motor City","2","1","","Park Horizon"
"102-1489-2023","2023-01-09 23:53:45","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","984233","47.5","47.5","1 B/R","1","","","","1","1","","Sobha Hartland - The Crest"
"102-1490-2023","2023-01-10 00:03:01","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Flat","4358800","99.09","99.09","1 B/R","1","Palm Jumeirah","Marina Mall","Burj Al Arab","2","1","","Palm Beach Towers -3"
"102-1491-2023","2023-01-10 00:05:55","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HARBOUR","Unit","Flat","2663888","75.03","75.05","1 B/R","P4-36","","","","1","1","","BEACH ISLE"
"102-1492-2023","2023-01-10 00:24:03","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","470918","36.06","36.06","Studio","1","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","","CLOUD Tower "
"102-1493-2023","2023-01-10 00:27:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","1134248","54.74","54.74","1 B/R","1","","","","2","1","","Sobha Hartland - The Crest"
"102-1494-2023","2023-01-10 00:30:23","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Flat","4358800","99.09","99.09","1 B/R","1","Palm Jumeirah","Marina Mall","Burj Al Arab","2","1","","Palm Beach Towers -3"
"102-1495-2023","2023-01-10 00:32:23","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","1244686","47.55","47.55","1 B/R","1","","","","1","1","","Sobha Hartland - The Crest"
"102-1496-2023","2023-01-10 00:35:32","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","1580367","76.27","76.27","2 B/R","1","","","","1","1","","Sobha Hartland - The Crest"
"102-1497-2023","2023-01-10 00:38:00","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","999980","48.26","48.26","1 B/R","1","","","","1","1","","Sobha Hartland - The Crest"
"102-1498-2023","2023-01-10 00:40:19","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Flat","3878800","99.47","99.47","1 B/R","1","Palm Jumeirah","Marina Mall","Burj Al Arab","2","1","","Palm Beach Towers -3"
