Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-3725-2024","2024-01-31 21:23:22","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Um Suqaim Third","Unit","Flat","3845000","146.19","146.19","2 B/R","1","","","","1","1","","ELARA"
"102-3747-2024","2024-01-31 19:26:35","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Um Suqaim Third","Unit","Flat","7068000","179.74","179.74","3 B/R","2","","","","1","1","","ELARA"
"102-3750-2024","2024-01-31 19:29:35","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Um Suqaim Third","Unit","Flat","3463000","131.89","131.89","2 B/R","1","","","","1","1","","ELARA"
"102-3753-2024","2024-01-31 19:01:40","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Um Suqaim Third","Unit","Flat","3044000","90.96","90.96","1 B/R","1","","","","2","1","","ELARA"
"102-3757-2024","2024-01-31 19:25:19","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Um Suqaim Third","Unit","Flat","2442000","67.73","67.73","1 B/R","1","","","","1","1","","ELARA"
"102-3758-2024","2024-01-31 19:24:11","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Um Suqaim Third","Unit","Flat","2776000","79.11","79.11","1 B/R","1","","","","1","1","","ELARA"
"102-3760-2024","2024-02-01 15:14:12","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Um Suqaim Third","Unit","Flat","3540000","165.32","165.32","2 B/R","1","","","","1","1","","ELARA"
"102-3764-2024","2024-02-01 09:41:28","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 2","Building","Villa","1109000","90.64","90.64","2 B/R","","","","IMG World Adventures","1","1","","Bianca "
"102-3765-2024","2024-02-01 09:36:37","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 2","Building","Villa","1109000","90.64","90.64","2 B/R","","","","IMG World Adventures","1","1","","Bianca "
"102-3766-2024","2024-02-01 09:34:46","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 2","Building","Villa","1549500","183.34","183.34","4 B/R","","","","IMG World Adventures","2","1","","Bianca "
