Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-6293-2023","2023-02-08 15:37:13","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","17612431","375.52","375.52","4 B/R","3 automated","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","1","1","","Sensoria at Five Luxe"
"102-6294-2023","2023-02-08 15:41:49","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Hotel Rooms","730000","8.64","8.64","Studio","","Mina Seyahi","Marina Mall","Burj Al Arab","2","1","","Ciel"
"102-6295-2023","2023-02-08 15:44:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","1770888","174","174","3 B/R","","","","","1","1","","MAHA TOWNHOUSES "
"102-6296-2023","2023-02-08 22:40:26","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","1371888","67.65","67.65","1 B/R","1","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","CREEK EDGE"
"102-6297-2023","2023-02-08 22:44:09","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI WATER CANAL","Unit","Flat","2833000","113.91","113.91","2 B/R","1","Business Bay Metro Station","Dubai Mall","Burj Khalifa","2","1","","DAMAC CITY"
"102-6298-2023","2023-02-08 22:53:47","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DAMAC HILLS","Unit","Flat","811000","58.87","58.87","1 B/R","1","","","Motor City","1","1","","DAMAC HILLS - GOLF GATE"
"102-6299-2023","2023-02-08 22:57:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DAMAC HILLS","Unit","Flat","1324000","105.44","105.44","2 B/R","1","","","Motor City","1","1","","DAMAC HILLS - GOLF GATE"
"102-6300-2023","2023-02-08 23:01:31","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","970000","42.1","42.1","Studio","1","","","","1","1","","CHIC TOWER"
"102-6301-2023","2023-02-08 23:05:30","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1175000","44.61","44.61","Studio","1","","","","1","1","","CHIC TOWER"
"102-6302-2023","2023-02-08 23:08:16","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1815000","69.65","69.65","Studio","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","AYKON CITY 3"
