Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-24781-2023","2023-05-26 12:19:31","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","527050","51.06","51.06","1 B/R","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","SKYZ By Danube"
"102-24782-2023","2023-05-27 21:59:33","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI LAND RESIDENCE COMPLEX","Unit","Flat","616610","71.88","71.88","1 B/R","1","","","IMG World Adventures","1","1","","Time 2"
"102-24783-2023","2023-05-27 22:01:08","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI LAND RESIDENCE COMPLEX","Unit","Flat","601920","69.74","69.74","1 B/R","1","","","IMG World Adventures","1","1","","Time 2"
"102-24784-2023","2023-05-27 22:07:09","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI LAND RESIDENCE COMPLEX","Unit","Flat","617595","69.55","69.55","1 B/R","1","","","IMG World Adventures","1","1","","Time 2"
"102-24786-2023","2023-05-27 22:19:09","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI LAND RESIDENCE COMPLEX","Unit","Flat","609375","71.88","71.88","1 B/R","1","","","IMG World Adventures","1","1","","Time 2"
"102-24787-2023","2023-05-27 22:51:14","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MEYDAN ONE","Unit","Flat","589400","28.03","28.03","Studio","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Azizi Riviera 46"
"102-24788-2023","2023-05-27 22:52:12","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Hadaeq Sheikh Mohammed Bin Rashid","Unit","Flat","3375888","141.22","141.22","3 B/R","1","","","","1","1","","Elvira"
"102-24789-2023","2023-05-27 22:54:06","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI LAND RESIDENCE COMPLEX","Unit","Flat","420624","40.49","40.49","Studio","1","","","IMG World Adventures","1","1","","AG 7EVEN"
"102-24790-2023","2023-05-27 22:56:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","699390","48.03","48.03","1 B/R","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","ELANO BY ORO24"
"102-24791-2023","2023-05-27 23:22:39","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Hadaeq Sheikh Mohammed Bin Rashid","Unit","Flat","3396888","141.14","141.14","3 B/R","1","","","","1","1","","Elvira"
"102-24792-2023","2023-05-27 23:26:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Hadaeq Sheikh Mohammed Bin Rashid","Unit","Flat","3374888","141.14","141.14","3 B/R","2","","","","1","1","","Elvira"
"102-24793-2023","2023-05-27 23:29:50","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","558600","34.27","34.27","Studio","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","ELANO BY ORO24"
"102-24794-2023","2023-05-27 23:46:00","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Hadaeq Sheikh Mohammed Bin Rashid","Unit","Flat","3276888","141.14","141.14","3 B/R","1","","","","1","1","","Elvira"
"102-24795-2023","2023-05-27 23:54:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","1219312.08","83.38","83.38","1 B/R","1","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","","MIAMI BY SD"
"102-24796-2023","2023-05-27 23:55:37","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","1219312.08","71.8","71.8","1 B/R","1","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","","MIAMI BY SD"
"102-24797-2023","2023-05-28 00:15:07","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Hadaeq Sheikh Mohammed Bin Rashid","Unit","Flat","1838888","92.44","92.44","2 B/R","1","","","","2","1","","Hills Park"
"102-24798-2023","2023-05-28 22:23:52","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","668000","58.16","58.16","1 B/R","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","Binghatti Emerald"
"102-24799-2023","2023-05-29 02:08:54","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3567000","85.61","85.61","1 B/R","1","","","","1","1","","DAMAC BAY"
"102-24800-2023","2023-05-29 02:09:20","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3319000","85.72","85.72","1 B/R","1","","","","1","1","","DAMAC BAY"
"102-24801-2023","2023-05-29 02:09:32","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","2950000","66.83","66.83","1 B/R","1","","","","1","1","","DAMAC BAY"
"102-24802-2023","2023-05-29 02:09:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3025000","73.36","73.36","1 B/R","1","","","","1","1","","DAMAC BAY"
"102-24803-2023","2023-05-29 02:10:03","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3337000","85.72","85.72","1 B/R","1","","","","1","1","","DAMAC BAY"
"102-24804-2023","2023-05-29 02:10:27","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","4179000","126.27","126.27","1 B/R","1","","","","1","1","","DAMAC BAY"
"102-24805-2023","2023-05-29 02:10:39","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3142000","80.49","80.49","1 B/R","1","","","","1","1","","DAMAC BAY"
"102-24806-2023","2023-05-29 02:11:07","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HILLS","Unit","Flat","2553888","98.99","98.99","2 B/R","1","Noor Bank Metro Station","Mall of the Emirates","IMG World Adventures","1","1","","Golf Grand"
"102-24807-2023","2023-05-29 02:12:00","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Office","850000","97.43","97.43","NA","2","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","Binghatti Emerald"
"102-24808-2023","2023-05-29 02:13:40","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3161000","78.94","78.94","1 B/R","1","","","","1","1","","DAMAC BAY"
"102-24809-2023","2023-05-29 02:20:16","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","4842000","135.2","135.2","2 B/R","1","","","","1","1","","DAMAC BAY"
"102-24810-2023","2023-05-29 02:22:20","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3093000","79.05","79.05","1 B/R","1","","","","1","1","","DAMAC BAY"
"102-24811-2023","2023-05-29 02:23:29","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Office","540000","57.76","57.76","NA","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","Binghatti Emerald"
"102-24812-2023","2023-05-29 02:24:25","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","7903000","195.28","195.28","3 B/R","2","","","","1","1","","DAMAC BAY"
"102-24813-2023","2023-05-29 02:25:13","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3324000","80.49","80.49","1 B/R","1","","","","1","1","","DAMAC BAY"
"102-24814-2023","2023-05-29 02:28:06","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3373000","85.75","85.75","1 B/R","1","","","","1","1","","DAMAC BAY"
"102-24815-2023","2023-05-29 02:28:38","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","1782828","88.57","88.57","1 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","BERKELEY PLACE "
"102-24816-2023","2023-05-29 03:02:07","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Office","530000","58.16","58.16","NA","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","Binghatti Emerald"
"102-24817-2023","2023-05-29 03:02:33","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","8138000","198.21","198.21","3 B/R","2","","","","1","1","","DAMAC BAY"
"102-24819-2023","2023-05-29 07:17:19","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","5238000","135.18","135.18","2 B/R","1","","","","1","1","","DAMAC BAY"
"102-24820-2023","2023-05-29 07:17:44","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3244000","81.39","81.39","1 B/R","1","","","","1","1","","DAMAC BAY"
