Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-39253-2023","2023-08-14 15:15:18","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","1777000","99.42","99.42","2 B/R","1","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","","Fashionz 1 By Danube"
"102-39254-2023","2023-08-14 15:15:38","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 1","Unit","Flat","1461125","71.48","71.48","1 B/R","1","","","","1","1","","Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 27"
"102-39255-2023","2023-08-14 15:17:10","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","3360888","286.32","286.32","4 B/R","","","","","1","1","","Arabian Ranches lll - Anya 2"
"102-39256-2023","2023-08-14 15:17:25","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","770000","58.16","58.16","1 B/R","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","Binghatti Emerald"
"102-39257-2023","2023-08-14 15:17:42","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 1","Unit","Flat","1487484","72.62","72.62","1 B/R","1","","","","1","1","","Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 27"
"102-39258-2023","2023-08-14 15:18:23","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HARBOUR","Unit","Flat","3653888","68.38","68.38","1 B/R","1","","","","1","1","","SEAPOINT"
"102-39259-2023","2023-08-14 15:20:09","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 1","Unit","Flat","1523730","77.22","77.22","1 B/R","1","","","","1","1","","Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 27"
"102-39260-2023","2023-08-14 15:22:17","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","2515630","126.33","126.33","2 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Sobha Hartland - Crest Grande"
"102-39261-2023","2023-08-14 15:24:59","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 1","Unit","Flat","1524759","77.22","77.22","1 B/R","1","","","","1","1","","Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 27"
"102-39262-2023","2023-08-14 15:26:52","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 1","Unit","Flat","1488514","72.62","72.62","1 B/R","1","","","","1","1","","Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 27"
