Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-6944-2023","2023-02-13 21:04:50","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Hotel Rooms","684938","7.76","7.76","Studio","","Mina Seyahi","Marina Mall","Burj Al Arab","1","1","","Ciel"
"102-6945-2023","2023-02-13 21:11:09","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","2146775","185.38","185.38","3 B/R","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","Marquis Signature"
"102-6946-2023","2023-02-13 21:16:12","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Flat","3219548","116.27","116.27","2 B/R","1","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","1","1","","LIV LUX"
"102-6947-2023","2023-02-13 21:19:23","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","TOWN SQUARE","Unit","Flat","578888","44.94","44.94","1 B/R","1","","","Dubai Cycling Course","1","1","","LIVA"
"102-6948-2023","2023-02-13 21:23:27","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","2451449","118.31","118.31","2 B/R","1","","","","1","1","","Sobha Hartland - The Crest"
"102-6949-2023","2023-02-13 21:28:32","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","777828","62.58","62.58","1 B/R","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","OAKLEY SQUARE RESIDENCES"
"102-6950-2023","2023-02-13 21:32:23","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Dubai Almelaheyah","Unit","Flat","2516530","122.19","122.19","2 B/R","1","","","","1","1","","Seascape"
"102-6951-2023","2023-02-13 21:37:34","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Island 2","Unit","Flat","76250000","601.56","601.56","4 B/R","2","","","","1","1","","Bulgari Lighthouse Dubai "
"102-6952-2023","2023-02-13 21:42:14","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Flat","2319548","74.71","74.71","1 B/R","1","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","1","1","","LIV LUX"
"102-6953-2023","2023-02-13 21:46:38","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Dubai Almelaheyah","Unit","Flat","3873888","163.45","163.45","3 B/R","2","","","","3","1","","Seascape"
"102-6954-2023","2023-02-13 21:54:20","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","514881","43.55","43.55","Studio","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Luma22"
"102-6955-2023","2023-02-13 21:58:01","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Flat","4484548","150.04","150.04","2 B/R","1","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","1","1","","LIV LUX"
