Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-39440-2023","2023-09-28 10:32:56","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2348000","169.04","169.04","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-39444-2023","2023-09-28 10:20:32","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2358000","176.21","176.21","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-39534-2023","2023-09-28 10:22:27","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2456000","189.01","189.01","3 B/R","","","","","2","1","","Mudon Al Ranim 6"
"102-39582-2023","2023-09-28 10:25:06","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3448000","284.92","284.92","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-39852-2023","2023-09-28 10:21:36","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2480000","168.01","168.01","3 B/R","","","","","2","1","","Mudon Al Ranim 6"
"102-39889-2023","2023-09-28 10:44:39","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3502000","287.84","287.84","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-39913-2023","2023-09-28 10:25:31","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3457000","290.61","290.61","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-40786-2023","2023-09-28 10:27:21","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2990000","286.86","286.86","4 B/R","","","","","2","1","","Mudon Al Ranim 6"
"102-40789-2023","2023-09-28 10:16:41","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2360000","175.12","175.12","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-40790-2023","2023-09-28 10:27:19","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2573000","168.01","168.01","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-40816-2023","2023-09-28 10:17:02","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3122000","289.2","289.2","4 B/R","","","","","2","1","","Mudon Al Ranim 6"
"102-40817-2023","2023-09-28 10:27:28","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2367000","178.86","178.86","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-40877-2023","2023-09-28 10:19:01","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3005000","168.02","168.02","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-40884-2023","2023-09-28 10:39:36","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2909000","168.15","168.15","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-40886-2023","2023-09-28 10:18:21","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2393000","170.84","170.84","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-40889-2023","2023-09-28 10:20:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2400000","172.24","172.24","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-40914-2023","2023-09-28 10:21:59","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2871000","271.51","271.51","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-40918-2023","2023-09-28 10:31:47","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3466000","252.95","252.95","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-40924-2023","2023-09-28 10:42:07","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2434000","170.95","170.95","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-40928-2023","2023-09-28 10:31:18","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3319000","252.2","252.2","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-40931-2023","2023-09-28 10:44:07","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2924000","279.3","279.3","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-40935-2023","2023-09-28 10:43:12","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2398000","171.29","171.29","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-40939-2023","2023-09-28 10:25:01","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3295000","255.58","255.58","4 B/R","","","","","2","1","","Mudon Al Ranim 6"
"102-40953-2023","2023-09-28 10:38:07","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2918000","265.81","265.81","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-40980-2023","2023-09-28 10:43:39","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2876000","274.01","274.01","4 B/R","","","","","2","1","","Mudon Al Ranim 6"
"102-40987-2023","2023-09-28 10:31:14","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2857000","169.77","169.77","3 B/R","","","","","2","1","","Mudon Al Ranim 6"
"102-41001-2023","2023-09-28 10:19:07","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2396000","172.66","172.66","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-41008-2023","2023-09-28 10:22:08","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2347000","170.75","170.75","3 B/R","","","","","2","1","","Mudon Al Ranim 6"
"102-41064-2023","2023-09-28 10:16:59","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2381000","168.08","168.08","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-41247-2023","2023-09-28 10:39:19","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3061000","168","168","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-41251-2023","2023-09-28 10:24:54","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3061000","168.03","168.03","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-41255-2023","2023-09-28 10:31:43","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2870000","270.82","270.82","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-41256-2023","2023-09-28 10:43:17","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3623000","302.58","302.58","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-41324-2023","2023-09-28 10:43:21","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3294000","255.29","255.29","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-41326-2023","2023-09-28 10:44:31","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2891000","287.25","287.25","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-41427-2023","2023-09-28 10:23:49","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2397000","170.7","170.7","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-41441-2023","2023-09-28 10:44:01","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3121000","288.3","288.3","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-41969-2023","2023-09-28 10:39:17","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1880000","118.55","118.55","3 B/R","2","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","2","1","","Maimoon Gardens"
"102-41970-2023","2023-09-28 10:19:21","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2372000","181.38","181.38","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-41971-2023","2023-09-28 10:44:53","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2433000","170.63","170.63","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-41972-2023","2023-09-28 10:17:53","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2968000","270.39","270.39","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-41988-2023","2023-09-28 10:42:54","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3084000","179.05","179.05","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-41995-2023","2023-09-28 10:16:44","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3063000","251.7","251.7","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-42001-2023","2023-09-28 10:41:09","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3018000","258.1","258.1","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-42010-2023","2023-09-28 10:25:44","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2456000","189.01","189.01","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-42013-2023","2023-09-28 10:31:12","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3057000","248.43","248.43","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-42019-2023","2023-09-28 10:40:47","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2369000","179.91","179.91","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-42024-2023","2023-09-28 10:22:36","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3117000","168.01","168.01","3 B/R","","","","","2","1","","Mudon Al Ranim 6"
"102-42027-2023","2023-09-28 10:19:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2393000","171.04","171.04","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-42029-2023","2023-09-28 10:36:21","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3561000","284.92","284.92","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-42040-2023","2023-09-28 10:19:13","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2433000","170.56","170.56","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-42043-2023","2023-09-28 10:27:40","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2485000","168.01","168.01","3 B/R","","","","","2","1","","Mudon Al Ranim 6"
"102-42049-2023","2023-09-28 10:25:55","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2980000","189.01","189.01","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-42058-2023","2023-09-28 10:22:33","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2883000","252.54","252.54","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-42060-2023","2023-09-28 10:28:20","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2549000","177.06","177.06","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-42067-2023","2023-09-28 10:29:08","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3053000","280.28","280.28","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-42069-2023","2023-09-28 10:24:42","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2892000","267.23","267.23","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-42073-2023","2023-09-28 10:36:27","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2986000","282.93","282.93","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-42081-2023","2023-09-28 10:36:45","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3084000","179.18","179.18","3 B/R","","","","","2","1","","Mudon Al Ranim 6"
"102-42084-2023","2023-09-28 10:39:55","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3291000","253.52","253.52","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-42113-2023","2023-09-28 10:34:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2435000","171.42","171.42","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-42117-2023","2023-09-28 10:36:42","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2373000","184.67","184.67","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-42121-2023","2023-09-28 10:31:51","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2578000","168.02","168.02","3 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-42126-2023","2023-09-28 10:34:51","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3023000","278.35","278.35","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
"102-42155-2023","2023-09-28 10:27:50","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3523000","310.78","310.78","4 B/R","","","","","1","1","","Mudon Al Ranim 6"
